Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location
WW245,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,63.6,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - Chipuxet @ Rte 138
WW251,10/17/2014,,Grab,Water,0.3,Enterococci - 31639,156.8,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - P’tuck below Kenyon Ind.
WW252,10/17/2014,,Grab,Water,0.3,Enterococci - 31639,104,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - P'tuck @ Rte 91
WW253,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,171.4,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - Queen @ Rte 102
WW26,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,2,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Meadowbrook Pond
WW296,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,12.4,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,WPWA - White Brook Inlet
WW30,10/17/2014,,Duplicate,Water,0.5,Enterococci - 31639,1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Pasquiset Pond
WW30,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,2,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Pasquiset Pond
WW310,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,77.6,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - Tomaquag Brk @ Chase Hill
WW34,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,297,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Queen at Usquepaugh (Glen Rock Res.) 
WW37,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,15,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,RWP 7 - Cunliff Lake
WW376,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,182,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Quicksand Trib - @ Rock Bridge
WW38,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,25.4,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Sand Pond
WW42,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,6.4,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Secret Lake
WW44,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,2,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Silver Lake
WW453,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,27.4,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Trustom Pond - Otter Point
WW459,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,34.8,MPN/100ml,,4,MPN/100ml,4,MPN/100ml,URIWW,,,Trustom Pond - Osprey Point
WW475,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,119,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Trustom Pond Tributary - East
WW49,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,39.3,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Spectacle Pond
WW50,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,47.5,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Spring Grove Pond
WW505,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,1034.4,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Green Hill Trib - Allen Cove Inflow
WW532,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,324.8,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,RWP 4 - Pleasure Bridge
WW60,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,0.1,MPN/100ml,U,1,MPN/100ml,1,MPN/100ml,URIWW,,,Watchaug Pond
WW67,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,3.1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Wyoming Pond
WW72,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,57.6,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Falls R. A - Twin Bridges
WW74,10/17/2014,,Grab,Water,0.25,Enterococci - 31639,85.2,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Falls R. C - Austin Farm
WW75,10/17/2014,,Grab,Water,0.5,Enterococci - 31639,91.2,MPN/100ml,,4,MPN/100ml,4,MPN/100ml,URIWW,,,Falls R. D - Step Stone 
WW77,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,8.2,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - Brushy Brook @ Woody Hill
WW78,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,19,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,WPWA - Brushy Brook @ Saw Mill
WW84,10/17/2014,,Grab,Water,0.2,Enterococci - 31639,62.2,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Moosup River A - Fairbanks
WW219,10/17/2014,,Grab,Water,0.1,Fecal Coliform - 74055,259,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Buckeye Brook @ Lockwood Brk
WW505,10/17/2014,,Grab,Water,0.2,Fecal Coliform - 74055,870.4,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,Green Hill Trib - Allen Cove Inflow
WW04,10/17/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.106666667,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Belleville Pond - Upper
WW05,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.1775,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Blackamore Pond
WW103,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Queen @ Mail Rd
WW105,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.43,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Annaquatket - Belleville @ RR Xing
WW117,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",1.065,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Secret - Oak Hill East
WW118,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Secret - Shore Dr.
WW133,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.19,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Watchaug - Perry Healy 
WW148,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Wash Pond
WW148,10/17/2014,,Grab,Water ,6.5,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Wash Pond
WW149,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0275,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Beach Pond
WW149,10/17/2014,,Grab,Water ,18,"Nitrate + Nitrite, Dissolved - 00631",0.0375,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Beach Pond
WW154,10/17/2014,,Grab,Water ,10,"Nitrate + Nitrite, Dissolved - 00631",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Gorton Pond
WW154,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.04,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Gorton Pond
WW156,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.05,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Quicksand Pond
WW170,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Quicksand Trib - North (Cole Brk)
WW190,10/17/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.165,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Annaquatucket Mill Pond
WW21,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Locustville Pond
WW211,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Blue Lake (CT)
WW219,10/17/2014,,Grab,Water ,0.1,"Nitrate + Nitrite, Dissolved - 00631",0.52,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Buckeye Brook @ Lockwood Brk
WW243,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",1.88,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Ashaway River @ Wellstown Rd.
WW245,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.17,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Chipuxet @ Rte 138
WW251,10/17/2014,,Grab,Water ,0.3,"Nitrate + Nitrite, Dissolved - 00631",0.9,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - P’tuck below Kenyon Ind.
WW252,10/17/2014,,Grab,Water ,0.3,"Nitrate + Nitrite, Dissolved - 00631",1.295,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - P'tuck @ Rte 91
WW253,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Queen @ Rte 102
WW26,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Meadowbrook Pond
WW296,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",1.145,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - White Brook Inlet
WW30,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.145,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Pasquiset Pond
WW310,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.375,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Tomaquag Brk @ Chase Hill
WW34,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.095,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Queen at Usquepaugh (Glen Rock Res.) 
WW37,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.17,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,RWP 7 - Cunliff Lake
WW376,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Quicksand Trib - @ Rock Bridge
WW38,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Sand Pond
WW38,10/17/2014,,Grab,Water ,6.5,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Sand Pond
WW42,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.575,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Secret Lake
WW44,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Silver Lake
WW44,10/17/2014,,Grab,Water ,8,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Silver Lake
WW453,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Trustom Pond - Otter Point
WW459,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Trustom Pond - Osprey Point
WW475,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.625,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Trustom Pond Tributary - East
WW49,10/17/2014,,Grab,Water ,3,"Nitrate + Nitrite, Dissolved - 00631",0.245,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Spectacle Pond
WW49,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.26,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Spectacle Pond
WW496,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Quicksand Trib - Downstream of Rock Bridge
WW50,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Spring Grove Pond
WW505,10/17/2014,,Grab,Water,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.15,ug/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Green Hill Trib - Allen Cove Inflow
WW532,10/17/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.1,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,RWP 4 - Pleasure Bridge
WW60,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Watchaug Pond
WW60,10/17/2014,,Grab,Water ,11.1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Watchaug Pond
WW67,10/17/2014,,Grab,Water ,1,"Nitrate + Nitrite, Dissolved - 00631",0.095,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Wyoming Pond
WW72,10/17/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Falls R. A - Twin Bridges
WW74,10/17/2014,,Grab,Water ,0.25,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Falls R. C - Austin Farm
WW75,10/17/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Falls R. D - Step Stone 
WW77,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Brushy Brook @ Woody Hill
WW78,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.08,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,WPWA - Brushy Brook @ Saw Mill
WW84,10/17/2014,,Grab,Water ,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Moosup River A - Fairbanks
WW04,10/17/2014,,Grab,Water ,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.185,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Belleville Pond - Upper
WW05,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Blackamore Pond
WW103,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - Queen @ Mail Rd
WW105,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.08,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Annaquatket - Belleville @ RR Xing
WW117,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Secret - Oak Hill East
WW118,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Secret - Shore Dr.
WW133,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Watchaug - Perry Healy 
WW148,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Wash Pond
WW148,10/17/2014,,Grab,Water ,6.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Wash Pond
WW149,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Beach Pond
WW149,10/17/2014,,Grab,Water ,18,"Nitrogen, Ammonia Dissolved as N - 00608",0.0875,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Beach Pond
WW154,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Gorton Pond
WW154,10/17/2014,,Grab,Water ,10,"Nitrogen, Ammonia Dissolved as N - 00608",2.18,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Gorton Pond
WW156,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.07,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Quicksand Pond
WW170,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Quicksand Trib - North (Cole Brk)
WW190,10/17/2014,,Grab,Water ,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Annaquatucket Mill Pond
WW21,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Locustville Pond
WW211,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Blue Lake (CT)
WW219,10/17/2014,,Grab,Water ,0.1,"Nitrogen, Ammonia Dissolved as N - 00608",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Buckeye Brook @ Lockwood Brk
WW243,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - Ashaway River @ Wellstown Rd.
WW245,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - Chipuxet @ Rte 138
WW249,10/17/2014,,Grab,Water ,0.3,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - P’tuck @ Burdickville Rd
WW251,10/17/2014,,Grab,Water ,0.3,"Nitrogen, Ammonia Dissolved as N - 00608",0.56,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - P’tuck below Kenyon Ind.
WW252,10/17/2014,,Grab,Water ,0.3,"Nitrogen, Ammonia Dissolved as N - 00608",0.24,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - P'tuck @ Rte 91
WW253,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - Queen @ Rte 102
WW26,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Meadowbrook Pond
WW296,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.15,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - White Brook Inlet
WW30,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.06,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Pasquiset Pond
WW310,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,WPWA - Tomaquag Brk @ Chase Hill
WW34,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Queen at Usquepaugh (Glen Rock Res.) 
WW37,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",1.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,RWP 7 - Cunliff Lake
WW376,10/17/2014,,Grab,Water ,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Quicksand Trib - @ Rock Bridge
WW38,10/17/2014,,Grab,Water ,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Sand Pond
WW38,10/17/2014,,Grab,Water ,7,"Nitrogen, Ammonia Dissolved as N - 00608",0.19,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Sand Pond
